class_name,order_name,family,genus,species,common_name,tsn_id,iucn_id,wi_taxon_guid
Mammalia,Primates,Indriidae,Propithecus,coronatus,Crowned Sifaka,572885,18356,77560c5f-0f41-4ecc-8d44-9f52dd7e65f2
Mammalia,Primates,Indriidae,Propithecus,deckenii,Van Der Deckenâ€™s Sifaka,572885,18357,836f3c3f-0993-4238-b75a-3e84caeca768
Mammalia,Primates,Indriidae,Propithecus,diadema,Diademed Sifaka,572883,18358,55b29401-20d1-4bab-b33d-0bb4a273bca9
Mammalia,Primates,Indriidae,Propithecus,edwardsi,Milne-edward's Sifaka,572883,18359,d36f0da1-3188-41f2-8ca8-60d02cf400c5
Mammalia,Primates,Indriidae,Propithecus,perrieri,Perrierâ€™s Sifaka,572883,18361,73294ab3-451f-45b3-9823-dba9ea1d3c7c
Mammalia,Primates,Indriidae,Propithecus,tattersalli,Golden-crowned Sifaka,572884,18352,4ae052c2-b2c3-4a4c-ab76-25d0036f7f1f
Mammalia,Primates,Indriidae,Propithecus,verreauxi,Verreaux's Sifaka,572885,18354,cc53d204-3447-4839-afe9-2dfa15198631
Mammalia,Primates,Lemuridae,Eulemur,albifrons,White-fronted Brown Lemur,572864,8204,3f7af35a-6487-4299-8d5b-3f11ecbc2cf6
Mammalia,Primates,Lemuridae,Eulemur,cinereiceps,White-collared Lemur,572864,8205,9105c166-7557-4d34-ab48-c62c9967efe4
Mammalia,Primates,Lemuridae,Eulemur,collaris,Collared Brown Lemur,572864,8206,b3789017-17b2-41f6-b1f3-81cb2ad07c77
Mammalia,Primates,Lemuridae,Eulemur,coronatus,Crowned Lemur,572865,8199,d10ed78a-6c8f-45d6-ac22-2f6466314bf4
Mammalia,Primates,Lemuridae,Eulemur,flavifrons,Blue-eyed Black Lemur,572866,8211,6f8060fc-7770-4c19-913e-a1b0b4310c97
Mammalia,Primates,Lemuridae,Eulemur,fulvus,Common Brown Lemur,572864,8207,53e0b152-ed8b-4a4d-a547-c0566a4ef57d
Mammalia,Primates,Lemuridae,Eulemur,macaco,Black Lemur,572866,8212,4debe81a-17b8-4c44-95e8-45c542601dd7
Mammalia,Primates,Lemuridae,Eulemur,mongoz,Mongoose Lemur,572867,8202,2228617f-037d-462c-b15e-bf557a77e6a5
Mammalia,Primates,Lemuridae,Eulemur,rubriventer,Red-bellied Lemur,572868,8203,4d8f9caa-6d8e-402e-8498-334e2dfb116a
Mammalia,Primates,Lemuridae,Eulemur,rufifrons,Red-fronted Brown Lemur,572864,136269,8c67dd8c-c27b-456f-b7e1-cb40efc99bb2
Mammalia,Primates,Lemuridae,Eulemur,rufus,Red Brown Lemur,572864,8209,f33e79b7-ec56-456e-84da-538328576cfc
Mammalia,Primates,Lemuridae,Eulemur,sanfordi,Sanford's Brown Lemur,572864,8210,822ba02a-fdf2-4cf3-b540-e1bf981d2c47
Mammalia,Primates,Lemuridae,Hapalemur,alaotrensis,Lake Alaotra Gentle Lemur,572870,9676,41198cdd-b01e-4106-9f95-1d4b8ef15617
Mammalia,Primates,Lemuridae,Hapalemur,aureus,Golden Bamboo Lemur,572869,9672,bbebbf66-9308-4342-a074-f2423957b28f
Mammalia,Primates,Lemuridae,Hapalemur,griseus,Eastern Lesser Bamboo Lemur,572870,9673,18dcf75c-03c5-4993-9e21-786b01d29ed3
Mammalia,Primates,Lemuridae,Hapalemur,meridionalis,Rusty-gray Lesser Bamboo Lemur,572870,136384,49ceec4d-6d5d-4b64-94ed-64e639a7fd17
Mammalia,Primates,Lemuridae,Hapalemur,occidentalis,Sambirano Lesser Bamboo Lemur,572870,9678,eca84d52-4d0e-4080-b51b-dab4e967d308
Mammalia,Primates,Lemuridae,Lemur,catta,Ring-tailed Lemur,572872,11496,4f204885-0b55-48d3-9e8f-4a2b063417db
Mammalia,Primates,Lemuridae,Prolemur,simus,Greater Bamboo Lemur,572871,9674,be14dac9-e7b8-496a-a187-a6c70580c4c6
Mammalia,Primates,Lemuridae,Varecia,rubra,Red Ruffed Lemur,572873,22920,a4067dc8-b232-4d40-80cd-638fe72f427c
Mammalia,Primates,Lemuridae,Varecia,variegata,Black-and-white Ruffed Lemur,572873,22918,93bcb5fd-4fab-428b-ab2b-fb55c8181515
Mammalia,Primates,Lepilemuridae,Lepilemur,aeeclis,Antafia Sportive Lemur,572792,136376,84ff0329-8791-4ab3-899d-6c7b8cd3cb10
Mammalia,Primates,Lepilemuridae,Lepilemur,ahmansonorum,Ahmansonâ€™s Sportive Lemur,572792,136843,b83f981a-c925-475b-a9a7-7aedcb1ea62b
Mammalia,Primates,Lepilemuridae,Lepilemur,ankaranensis,Ankarana Sportive Lemur,572792,136731,31de6bdc-09aa-4b54-a913-a4709af6f8de
Mammalia,Primates,Lepilemuridae,Lepilemur,betsileo,Betsileo Sportive Lemur,572792,136662,aa7b8434-50d3-4a20-8247-b5a1aafc06e5
Mammalia,Primates,Lepilemuridae,Lepilemur,dorsalis,Grayâ€™s Sportive Lemur,572874,11616,b5464e34-7c61-4f3c-a126-53a7508c407c
Mammalia,Primates,Lepilemuridae,Lepilemur,edwardsi,Milne-edwards's Sportive Lemur,572875,11617,6feff0b7-97dd-496f-85c7-b2521711e293
Mammalia,Primates,Lepilemuridae,Lepilemur,fleuretae,Fleurete's Sportive Lemur,572792,136263,7d3a1608-9855-4140-a3a4-a5d215f88041
Mammalia,Primates,Lepilemuridae,Lepilemur,grewcockorum,Grewcock's Sportive Lemur,572792,136771,640d1031-cc9a-4bc3-a34d-54f469a5a8ab
Mammalia,Primates,Lepilemuridae,Lepilemur,hubbardorum,Hubbard's Sportive Lemur,572792,136761,2e5c1669-7799-440d-9942-28c2832b439a
Mammalia,Primates,Lepilemuridae,Lepilemur,jamesorum,James' Sportive Lemur,572792,136491,c109b357-62c0-42d1-ad23-8a0115d77792
Mammalia,Primates,Lepilemuridae,Lepilemur,leucopus,White-footed Sportive Lemur,572876,11618,7682e174-f5fa-4db6-8402-e8689b33f39e
Mammalia,Primates,Lepilemuridae,Lepilemur,microdon,Small-toothed Sportive Lemur,572877,11619,866371d7-4902-46ee-97b8-b0254e08d155
Mammalia,Primates,Lepilemuridae,Lepilemur,milanoii,Daraina Sportive Lemur,572792,136609,46077761-0a54-44ad-9929-c1500b5379d9
Mammalia,Primates,Lepilemuridae,Lepilemur,mittermeieri,Mittermeier's Sportive Lemur,572792,136622,803e519c-80f0-45f0-af76-6340e995ddb1
Mammalia,Primates,Lepilemuridae,Lepilemur,mustelinus,Weasel Sportive Lemur,572878,11620,af6f9144-0e54-4926-bbf6-880f93050750
Mammalia,Primates,Lepilemuridae,Lepilemur,otto,Otto's Sportive Lemur,572792,136796,fd1d65f2-356c-4b65-84d5-6f7b489b94f9
Mammalia,Primates,Lepilemuridae,Lepilemur,petteri,Petter's Sportive Lemur,572792,136677,1a8f37c8-ee37-41d5-87aa-66a82eb405f2
Mammalia,Primates,Lepilemuridae,Lepilemur,randrianasoloi,Randrianasolo's Sportive Lemur,572792,136254,488a2ce9-5030-45a2-b443-458c58f4d84b
Mammalia,Primates,Lepilemuridae,Lepilemur,ruficaudatus,Red-tailed Sportive Lemur,572879,11621,c4adc892-8bad-4898-a865-49c5384f973a
Mammalia,Primates,Lepilemuridae,Lepilemur,sahamalazensis,Sahamalaza Peninsula Sportive Lemur,572792,136645,42a0872b-1949-4dce-a026-913885820b91
Mammalia,Primates,Lepilemuridae,Lepilemur,seali,Seal's Sportive Lemur,572792,136707,d389123a-dca8-4936-9f9c-793a08eabd46
Mammalia,Primates,Lepilemuridae,Lepilemur,septentrionalis,Sahafary Sportive Lemur,572880,11622,672404b9-d39c-4edd-8c42-84eb9fd8d84e
Mammalia,Primates,Lepilemuridae,Lepilemur,tymerlachsoni,Nosy Be Sportive Lemur,944059,136709,5e94e187-d5e6-40fb-beb7-9a9e8045bb01
Mammalia,Primates,Lepilemuridae,Lepilemur,wrightae,Wright's Sportive Lemur,572792,136311,a67a652e-61bf-48ad-bf99-413ef432a7c9
Mammalia,Primates,Lorisidae,Arctocebus,aureus,Golden Angwantibo,572887,2053,83b400de-926f-41e0-b512-048dbc360453
Mammalia,Primates,Lorisidae,Arctocebus,calabarensis,Calabar Angwantibo,572888,2054,deadcabc-ddbe-4fcb-9375-24e8fd546b5f
Mammalia,Primates,Lorisidae,Loris,lydekkerianus,Gray Slender Loris,944106,44722,d881ce66-ab88-4bfb-9a28-2e28c0274b9e
Mammalia,Primates,Lorisidae,Loris,tardigradus,Red Slender Loris,572889,12375,0fdf58f1-2298-4894-89d3-9e11e3ba5ab7
Mammalia,Primates,Lorisidae,Nycticebus,bengalensis,Bengal Slow Loris,944107,39758,71ef85fa-deed-4ef8-ad7a-d393aa235a3e
Mammalia,Primates,Lorisidae,Nycticebus,coucang,Greater Slow Loris,572890,39759,046e0306-9b58-40ef-8222-312ce84fca16
Mammalia,Primates,Lorisidae,Nycticebus,javanicus,Javan Slow Loris,944108,39761,10e1138a-dc4f-44ba-b62a-90f11e4b3531
Mammalia,Primates,Lorisidae,Nycticebus,menagensis,Bornean Slow Loris,944109,39760,13544392-a875-4672-879c-4da760bd92dc
Mammalia,Primates,Lorisidae,Nycticebus,pygmaeus,Pygmy Slow Loris,572891,14941,007b0e61-71fe-4cfa-9f91-fd2c8c2d00f2
Mammalia,Primates,Lorisidae,Perodicticus,potto,West African Potto,572892,91995408,e7dbdc16-7a56-41ce-9553-85873e339217
Mammalia,Primates,Pitheciidae,Cacajao,calvus,Red-and-white Uacari,572983,3416,df4b1422-3f44-4deb-95a0-f025f763eb91
Mammalia,Primates,Pitheciidae,Cacajao,hosomi,Black-headed Uacari,572984,136640,e92f4e74-ea32-46e7-8217-3917286f8fec
Mammalia,Primates,Pitheciidae,Callicebus,aureipalatii,Madidi Titi Monkey,572971,136815,71f7c8da-ff71-4457-9125-43240a98e653
Mammalia,Primates,Pitheciidae,Callicebus,baptista,Baptista Lake Titi Monkey,612145,41560,310f6140-bf42-4feb-aa4b-737d06423a5e
Mammalia,Primates,Pitheciidae,Callicebus,barbarabrownae,Blond Titi Monkey,612146,39929,d8e1dfa0-0209-48cb-b973-7e3949b68830
Mammalia,Primates,Pitheciidae,Callicebus,bernhardi,Prince Bernhardâ€™s Titi Monkey,612153,41561,868b4742-816a-4292-b654-c86d1ac87072
Mammalia,Primates,Pitheciidae,Callicebus,brunneus,Brown Titi Monkey,572970,41558,6ec3e036-4ba3-4d18-9e38-ccec74a651f3
Mammalia,Primates,Pitheciidae,Callicebus,caligatus,Titi Monkey,572972,41552,051b2bb6-b999-478f-91a4-11abbb158bcc
Mammalia,Primates,Pitheciidae,Callicebus,caquetensis,CaquetÃ¡ TitÃ­ Monkey,572971,14699281,71440e2a-79fc-45fa-b2c5-81fc73ca4476
Mammalia,Primates,Pitheciidae,Callicebus,cinerascens,Ashy Black Titi Monkey,572968,41557,ef9c36ef-d54f-41dc-add9-fc1382a4020e
Mammalia,Primates,Pitheciidae,Callicebus,coimbrai,Coimbra-filhoâ€™s Titi Monkey,612147,39954,cca6c1cd-208d-4226-8bab-cf11958cf03f
Mammalia,Primates,Pitheciidae,Callicebus,cupreus,Coppery Titi Monkey,572971,41551,a7b2e3e4-7f52-4c81-adb2-6ee83215120b
Mammalia,Primates,Pitheciidae,Callicebus,discolor,Red Titi Monkey,612155,41553,2f5b488d-c5d0-4dcb-991d-c4ca5f975329
Mammalia,Primates,Pitheciidae,Callicebus,donacophilus,Bolivian Gray Titi,572965,41548,e0598345-4706-4833-8b96-0d867e65ef09
Mammalia,Primates,Pitheciidae,Callicebus,dubius,Doubtful Titi Monkey,572973,3549,c41af892-f083-4ce7-b03b-780192f7b6c8
Mammalia,Primates,Pitheciidae,Callicebus,hoffmannsi,Hoffmannâ€™s Titi Monkey,572969,41559,c52b887f-bd96-4ec0-bd54-ca3b4b4f6bc8
Mammalia,Primates,Pitheciidae,Callicebus,lucifer,Yellow-handed Titi Monkey,612156,41564,06750605-20be-4e14-85ea-97e53051236b
Mammalia,Primates,Pitheciidae,Callicebus,lugens,Collared Titi,612157,41563,f853161b-95c4-4ef4-81cd-7d25ec9da402
Mammalia,Primates,Pitheciidae,Callicebus,medemi,Colombian Black-handed Titi,612148,39944,a75a91ba-fb38-48d5-800b-855c0695bf6f
Mammalia,Primates,Pitheciidae,Callicebus,melanochir,Southern Bahian Masked Titi,612149,39930,df4f6885-0f82-4f97-a4bd-d0e2f5622d2b
Mammalia,Primates,Pitheciidae,Callicebus,modestus,Beni Titi Monkey,572964,41550,ce7d4bbc-7145-430d-a79f-5babf9f67f96
Mammalia,Primates,Pitheciidae,Callicebus,moloch,Red-bellied Titi Monkey,572963,41556,9280db7f-f513-4770-8c43-dbb98714bccc
Mammalia,Primates,Pitheciidae,Callicebus,nigrifrons,Black-fronted Titi Monkey,612150,39943,be1e30f0-392a-45ea-890f-28c7c0906aa3
Mammalia,Primates,Pitheciidae,Callicebus,oenanthe,San Martin Titi Monkey,572967,3553,327356f1-3f0e-4e76-b0f8-5a110d3190bf
Mammalia,Primates,Pitheciidae,Callicebus,olallae,Olalla Brothersâ€™ Titi,572966,3554,0e9f6211-8457-4b90-bff0-c7ea39ee0245
Mammalia,Primates,Pitheciidae,Callicebus,ornatus,Ornate TitÃ­ Monkey,612151,39928,21ad5bc0-b884-4963-9414-92dc8b9989d0
Mammalia,Primates,Pitheciidae,Callicebus,pallescens,Chacoan Titi Monkey,612152,41549,d1f21ae6-1e01-4239-80f5-a2d327115980
Mammalia,Primates,Pitheciidae,Callicebus,personatus,Northern Masked Titi,572962,3555,4f5b97c3-2f7b-4fd8-9ad5-309e0fac272e
Mammalia,Primates,Pitheciidae,Callicebus,purinus,Widow Monkey,612158,41565,1dd3add7-2818-45e8-b826-1978945e0c0b
Mammalia,Primates,Pitheciidae,Callicebus,regulus,Widow Monkey,612159,41566,74dfc198-0d15-4a3c-bf31-3e0eb7612cc6
Mammalia,Primates,Pitheciidae,Callicebus,stephennashi,Stephen Nashâ€™s Titi Monkey,612154,41555,ef9b3d2f-004d-4b61-baeb-0b553b09a6b3
Mammalia,Primates,Pitheciidae,Callicebus,torquatus,Collared Titi Monkey,572974,41562,edb6a429-48b0-47a6-a454-dc8e8c03efa0
Mammalia,Primates,Pitheciidae,Chiropotes,albinasus,White-nosed Bearded Saki,572985,4685,7b293a85-67d7-4f20-b200-34d576365eae
Mammalia,Primates,Pitheciidae,Chiropotes,chiropotes,Bearded Saki,572986,43891,e650ab70-6fd0-4707-bf53-2765068d6c14
Mammalia,Primates,Pitheciidae,Chiropotes,satanas,Black Bearded Saki,572986,39956,ea2669a7-e79d-4885-adbb-bba01fefa272
Mammalia,Primates,Pitheciidae,Chiropotes,utahickae,Uta Hickâ€™s Bearded Saki,572986,43892,0430ad9e-847f-40c6-b403-1ac43765f267
Mammalia,Primates,Pitheciidae,Pithecia,aequatorialis,Equatorial Saki,572987,17402,95d120ad-3409-4c73-913e-4d7ee525e2e9
Mammalia,Primates,Pitheciidae,Pithecia,albicans,"White Saki, Buffy Saki",572988,41567,cc1745a0-490f-46c5-ae63-fef7b5fb1caa
Mammalia,Primates,Pitheciidae,Pithecia,milleri,Miller's Saki,945152,17407,942cb11e-9763-47fd-aa31-426249743736
Mammalia,Primates,Pitheciidae,Pithecia,pithecia,White-faced Saki,572991,43942,31943cc6-7a4d-4c7a-a46d-872343fe1d1d
Mammalia,Primates,Pitheciidae,Pithecia,vanzolinii,Vanzoliniâ€™s Bald-faced Saki,998626,43946,bc5895bb-77f6-4188-95b6-4740896cc27c
Mammalia,Primates,Tarsiidae,Tarsius,bancanus,Horsfieldâ€™s Tarsier,572904,21488,7582ac8c-c63c-4531-a436-d4b532e753be
Mammalia,Primates,Tarsiidae,Tarsius,dentatus,Dian's Tarsier,944117,21489,4400f350-7bf2-4623-a326-58fb5a4b85e8
Mammalia,Primates,Tarsiidae,Tarsius,lariang,Lariang Tarsier,944121,136319,11ab1086-95c3-4307-8f4e-bcec2b165c7c
Mammalia,Primates,Tarsiidae,Tarsius,sangirensis,Sangihe Tarsier,944119,21493,360aba04-4d19-416a-9ae6-bf0765e7253a
Mammalia,Primates,Tarsiidae,Tarsius,syrichta,Philippine Tarsier,572908,21492,98fbff5a-d5bf-48f8-93c0-b91126f6a6a4
Mammalia,Primates,Tarsiidae,Tarsius,tarsier,Spectral Tarsier,944115,21491,0b8a8fd7-cc4a-455c-bb98-f2c12cd6b29c
Mammalia,Proboscidea,Elephantidae,Elephas,maximus,Asian Elephant,584938,7140,5033744e-5b47-40e4-b7b6-9fda865778a0
Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,African Elephant,584939,12392,55631055-3e0e-4b7a-9612-dedebe9f78b0
Mammalia,Rodentia,,,,Unknown Small Rodent,5,5,90d950db-2106-4bd9-a4c1-777604c3eada
Mammalia,Rodentia,,,,Unknown Squirrel,9,9,90d950db-2106-4bd9-a4c1-777604c3eada
Mammalia,Rodentia,,,,Unknown Porcupine,54,54,90d950db-2106-4bd9-a4c1-777604c3eada
Mammalia,Rodentia,,,,Unknown Large Rodent,91,91,90d950db-2106-4bd9-a4c1-777604c3eada
Mammalia,Rodentia,Anomaluridae,Anomalurus,beecrofti,Beecroft's Scaly-tailed Squirrel,573191,44857,eacbf950-20a4-438b-85e2-f44f2ed90205
Mammalia,Rodentia,Anomaluridae,Anomalurus,derbianus,Lord Derby's Scaly-tailed Squirrel,573192,1550,aaa9fbc7-160a-473d-8f9e-2a999ace7733
Mammalia,Rodentia,Anomaluridae,Anomalurus,pelii,Pel's Flying Squirrel,573193,1551,5c29b0a3-d3f5-4085-9908-4ef11f652838
Mammalia,Rodentia,Anomaluridae,Anomalurus,pusillus,Dwarf Scaly-tailed Squirrel,573194,1553,58278f07-c02a-4f30-ba73-3d280fdc2240
Mammalia,Rodentia,Anomaluridae,Idiurus,macrotis,Long-eared Flying Squirrel,573196,10794,82c96c41-caf0-4646-b23e-140147ccbaf9
Mammalia,Rodentia,Anomaluridae,Idiurus,zenkeri,Pygmy Scaly-tailed Flying Squirrel,573195,10796,9e01f6ab-ed9c-4681-b3e5-e707e30d955d
Mammalia,Rodentia,Aplodontiidae,Aplodontia,rufa,Mountain Beaver,180133,1869,9fdd7ae5-2d84-44f5-9a5b-e9b095897b4f
Mammalia,Rodentia,Capromyidae,,,Unknown Hutia,24,24,158aa9a5-1631-43b6-850a-6a3ee5909489
Mammalia,Rodentia,Capromyidae,Capromys,pilorides,Desmarest's Hutia,584868,3842,65677b4c-d198-4fbb-a094-014e2a7036ea
Mammalia,Rodentia,Capromyidae,Geocapromys,brownii,Jamaican Hutia,584878,9001,1f79a46e-d2cc-42eb-99fe-5a91560988c2
Mammalia,Rodentia,Capromyidae,Geocapromys,ingrahami,Ingraham's Hutia,584880,9002,f2944439-1cd8-4422-91e8-bd63383eee14
Mammalia,Rodentia,Capromyidae,Mysateles,melanurus,Bushy-tailed Hutia,584875,14256,d250ae43-1d27-4ea3-a8a0-8ce63d4812c6
Mammalia,Rodentia,Capromyidae,Mysateles,prehensilis,Prehensile-tailed Hutia,584877,14258,3f6cce51-c7b7-48f9-b611-0cf51722c2f2
Mammalia,Rodentia,Capromyidae,Plagiodontia,aedium,Hispaniolan Hutia,584881,17460,4a91749e-f5a7-488c-a7d1-499b738c90a4
Mammalia,Rodentia,Castoridae,Castor,canadensis,American Beaver,180212,4003,43320a08-bf31-49a5-8213-f032311c5765
Mammalia,Rodentia,Castoridae,Castor,fiber,Eurasian Beaver,573165,4007,83e96493-7f32-4c25-ad71-e437c8463aa4
Mammalia,Rodentia,Caviidae,,,Unknown Cavy,25,25,2b565822-7b79-4a21-ad32-2e196ea5e5b0
Mammalia,Rodentia,Caviidae,Cavia,aperea,Brazilian Guinea Pig,584710,4064,e45f0cf7-9061-4ec6-8fc6-cab84a4ce4e6
Mammalia,Rodentia,Caviidae,Cavia,magna,Greater Guinea Pig,584712,4066,327d66c9-ffbc-484e-875b-a94a8ffcd458
Mammalia,Rodentia,Caviidae,Cavia,tschudii,Montane Guinea Pig,584714,4068,e6e346f9-0203-4ff9-a2d2-23e3054ed9ec
Mammalia,Rodentia,Caviidae,Dolichotis,patagonum,Patagonian Cavy,584722,6785,9b464610-ebb3-4569-a7fc-3ba5cd9eb88e
Mammalia,Rodentia,Caviidae,Dolichotis,salinicola,Conejo Del Palo,584723,6786,146480a6-8e64-43ba-9878-4cb79b2f0c45
Mammalia,Rodentia,Caviidae,Galea,flavidens,Yellow-toothed Cavy,584715,8823,acdfb075-74c7-4c1e-a3a6-e82f71c88d63
Mammalia,Rodentia,Caviidae,Galea,musteloides,Common Yellow-toothed Cavy,584716,86226097,5e3cba10-1e16-418a-bbcb-96f1877e8005
Mammalia,Rodentia,Caviidae,Galea,spixii,Spix's Yellow-toothed Cavy,584717,8825,cca9bb5b-1678-4608-b8bc-876d8d60cdcb
Mammalia,Rodentia,Caviidae,Hydrochoerus,hydrochaeris,Capybara,825303,10300,872e96f1-7a77-4ed2-824a-22fcbb32f598
Mammalia,Rodentia,Caviidae,Hydrochoerus,isthmius,Lesser Capybara,825304,136277,9deb9071-efa1-4f06-8097-21c008af9afc
Mammalia,Rodentia,Caviidae,Kerodon,rupestris,Rock Cavy,584718,10988,89c3f021-d872-42f6-aac8-262a19eb4cd4
Mammalia,Rodentia,Chinchillidae,,,Unknown Chinchilla,27,27,afcb182d-e8ee-43c9-9bf1-2f7adb973526
Mammalia,Rodentia,Chinchillidae,Chinchilla,chinchilla,Short-tailed Chinchilla,825300,4651,230517b0-6d63-4920-895c-8e77524ef750
Mammalia,Rodentia,Chinchillidae,Chinchilla,lanigera,Long-tailed Chinchilla,825433,4652,ed419d27-bce3-423a-b9e9-4d9138ce7be2
Mammalia,Rodentia,Chinchillidae,Lagidium,viscacia,Southern Mountain Viscacha,584706,11148,2240d1d9-02c1-4ad4-8fa4-0d3196c1b636
Mammalia,Rodentia,Chinchillidae,Lagidium,wolffsohni,Wolffsohn's Viscacha,584707,11149,75f7bd75-3f3e-4688-946f-2d4ff7bb923b
Mammalia,Rodentia,Chinchillidae,Lagostomus,maximus,Plains Viscacha,584708,11170,c138043b-a513-43a4-8ff3-c58198074470
Mammalia,Rodentia,Cricetidae,,,Unknown Woodrat,76,76,523439f4-dee3-4f41-afea-edc0c891ef9c
Mammalia,Rodentia,Cricetidae,Cricetus,cricetus,Black-bellied Hamster,632734,5529,858641c5-6fd0-4e8e-a00c-aff951ffd8c5
Mammalia,Rodentia,Cricetidae,Hodomys,alleni,Allen's Wood Rat,633127,10211,cced5bcb-a23f-41e4-9b15-b4b426eb5751
Mammalia,Rodentia,Cricetidae,Lophiomys,imhausi,Crested Rat,632701,12308,41dea606-4239-4915-b54b-6b17ad4e6279
Mammalia,Rodentia,Cricetidae,Nelsonia,goldmani,Nelson And Coldman's Woodrat,633160,14486,a6356d67-2ccf-4f6d-90f2-0a8a2e6a4e8e
Mammalia,Rodentia,Cricetidae,Nelsonia,neotomodon,Diminutive Woodrat,633161,14487,b26e95fa-951e-40bc-aaa4-573e5a52b93a
Mammalia,Rodentia,Cricetidae,Neotoma,albigula,White-throated Woodrat,180370,14582,46251df3-35f8-4ad9-b877-6cae826594c9
Mammalia,Rodentia,Cricetidae,Neotoma,angustapalata,Tamaulipan Woodrat,633162,14583,9e73a2fd-c7bd-48ec-832a-df0c27aa20ff
Mammalia,Rodentia,Cricetidae,Neotoma,bryanti,Bryant's Woodrat,633164,14584,9167a18e-35e4-468b-b0e0-20adba8f5c09
Mammalia,Rodentia,Cricetidae,Neotoma,chrysomelas,Nicaraguan Woodrat,633166,14585,f139dfa5-a1e8-4250-bde3-929ce4f73a89
Mammalia,Rodentia,Cricetidae,Neotoma,cinerea,Bushy-tailed Woodrat,180371,42673,b8b9d6cf-88e7-42e8-8c94-669b7ab1486a
Mammalia,Rodentia,Cricetidae,Neotoma,devia,Arizona Woodrat,552494,14586,83cd616c-54c4-4dbc-95c9-e4c8d90f7fc7
Mammalia,Rodentia,Cricetidae,Neotoma,floridana,Eastern Woodrat,180372,42650,ebae8364-48b4-462b-9e2b-b13fb4751a22
Mammalia,Rodentia,Cricetidae,Neotoma,fuscipes,Dusky-footed Woodrat,180373,14587,7456147d-defd-469a-a131-f6ab01c51a80
Mammalia,Rodentia,Cricetidae,Neotoma,goldmani,Goldman's Woodrat,633167,14588,fe68b2d6-932a-4f0a-8925-099bc98b2ce2
Mammalia,Rodentia,Cricetidae,Neotoma,lepida,Desert Woodrat,180374,14589,e1b4b5ad-d691-45f7-b54c-cefbf1211b27
Mammalia,Rodentia,Cricetidae,Neotoma,leucodon,White-toothed Woodrat,970628,136793,3142e244-ccd3-4c47-bf0d-6018ad2674bb
Mammalia,Rodentia,Cricetidae,Neotoma,macrotis,Big-eared Woodrat,970629,14597,1594a230-0216-4d0f-ba55-1990e5144fda
Mammalia,Rodentia,Cricetidae,Neotoma,magister,Allegheny Woodrat,555661,14581,f668e0db-518e-4231-82fd-4542ee5fd834
Mammalia,Rodentia,Cricetidae,Neotoma,mexicana,Mexican Woodrat,180375,14590,283061f7-1159-4e65-a75b-e6c1b1a13abd
Mammalia,Rodentia,Cricetidae,Neotoma,micropus,Southern Plains Woodrat,180376,14591,5b6c5646-3b1d-4fca-83a5-a872d6dcc52b
Mammalia,Rodentia,Cricetidae,Neotoma,nelsoni,Nelson's Woodrat,633169,14592,e45c99ab-d507-4530-929e-aff72b7f6d4b
Mammalia,Rodentia,Cricetidae,Neotoma,palatina,Bolano's Woodrat,633170,14593,3b0fd16c-55f6-41d9-8cf2-36d328b7d39e
Mammalia,Rodentia,Cricetidae,Neotoma,phenax,Sonoran Woodrat,633171,14594,a4ff3aac-b21a-4d65-bca8-04e11ef28ec5
Mammalia,Rodentia,Cricetidae,Neotoma,stephensi,Stephen's Woodrat,180377,42651,425c996c-a493-4068-9ce6-2821a5c3c57d
Mammalia,Rodentia,Cricetidae,Ondatra,zibethicus,Muskrat,180318,15324,a1f9890b-851d-4740-a85a-c4ae4d06503a
Mammalia,Rodentia,Cricetidae,Peromyscus,,Peromyscus species,71,71,25540311-3902-4d4d-b40c-c6dbb5bb2665
Mammalia,Rodentia,Cricetidae,Peromyscus,leucopus,White-footed Mouse,180278,16669,e35562c9-1435-4239-84d0-d233e4cebb48
Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,Western Harvest Mouse,180343,19410,e8358d7f-1a9f-4743-9e12-f671acba68ec
Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,825307,699,32c0147f-1967-4644-b107-8133ae1f020a
Mammalia,Rodentia,Cuniculidae,Cuniculus,taczanowskii,Mountain Paca,825308,700,871ffea0-e0f3-4739-ac7f-4375aeeca8e0
Mammalia,Rodentia,Dasyproctidae,,,Unknown Agouti,29,29,5aaa7f97-abe0-41d6-ae76-4d59a9e5eefd
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,azarae,Azara's Agouti,584725,6278,5c1df8ab-e75c-4b49-ad5b-f81d753b9bc7
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,coibae,Coiban Agouti,584726,6279,ccdae5e8-1c73-4ed6-9d16-82304fbf9df3
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,584728,6281,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,guamara,Orinoco Agouti,584729,6282,592e1583-32d0-4819-a267-88a469a322be
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,kalinowskii,Kalinowski Agouti,584730,6283,c880f1de-0c4e-4d6b-b7f5-07f1cb5caeb4
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,584731,89497102,8bc77c4f-5437-486e-9d9b-cb37f52e6af3
